OrderID,ProductID,Quantity,UnitPrice,Discount
068e4f1f-6c40-4e97-adec-d64024d2aec6,e1607546-600e-4c73-9860-ca3a41bd28c5,1000%,13700%,4700%
aab3bd92-922e-480a-9b42-2d0f394c3a63,9f052469-fc14-42fc-abea-80562c192951,200%,29900%,5800%
eabdb3f0-348d-4156-a2b2-8b026ac675de,6e5731fa-bbfe-4885-b07e-576a18555708,700%,49200%,4800%
70087b56-f4f4-467f-ab02-27f2ca8e8b4f,20c63bc1-3c23-410f-ac03-4edf5af4704c,200%,68500%,1700%
e361ca20-cef5-4e11-ada4-31a9dacef396,377e5882-217f-44b0-820e-ab04ae484ce5,500%,25500%,4600%
5f9920f9-644c-41f0-8d2b-1cc939c29b50,16afe3ad-9f99-4d55-872c-770517390636,800%,8400%,4900%
eed5f8f2-0dd7-4fee-a5f9-f1c76ce09bd8,0e57a07e-2df4-4bbe-94b4-96e5893a657a,100%,54900%,5300%
7dc69c29-2a1b-40c9-8ecd-6b1822fe5849,c72fe6ae-39b5-4761-8869-ba743760b66e,700%,90300%,2600%
24fa0199-220f-4a21-8894-fe4f2878eaf9,08a52da1-35f5-405d-bee7-24451b97f3af,500%,25400%,7100%
e67fe861-641c-41c2-b6a7-dd4c920ed44e,c771240a-12d8-4fbb-bb10-fba6cd263c54,400%,16400%,2000%
b04a5e4c-fd37-48ac-9a6e-d6bd7d8e926a,317de63c-5e28-420f-8216-adfcdef82939,600%,21200%,6400%
0b197ab9-7c2c-4ecf-9f06-06e92d62ffa6,d840de5c-31c2-41c9-bcde-10e84ea852a7,700%,93100%,9900%
032d8e4c-09a0-4acf-beb2-8036fc0a4c3e,da9eb433-ddd9-4b0e-bbd0-bc1be1128ed1,200%,73600%,5600%
610a90e1-0d42-4574-b04c-da48670fa020,c19d6281-7c7f-49c5-98d4-64cc08cd3882,200%,83600%,3500%
14e3ede5-8e34-41e5-9591-8e7dea498303,f8347966-ddfd-4cb1-acfa-6e41483150ba,100%,85100%,6600%
527b3987-df12-445a-ae62-2bc55c75a2bb,0fd54576-f933-4c77-8c7e-d5d482ff2e4e,100%,98500%,9500%
3045435f-3239-4b0c-9473-a1ce5447d8a5,50bac77f-51ab-478d-bd69-f18ea73a805f,400%,3700%,5000%
e3d2a21b-7c41-4f7b-9262-74618bccb506,fdab073c-65aa-4b4d-9703-3ec61b713ab2,600%,17600%,1100%
438f66cf-6baa-4dbb-8cc6-605478e26860,edc6f014-b5be-4287-b71d-dc942b35953c,400%,21200%,9700%
9c54d59b-9e07-4f84-ac36-7b1820420094,a52d2ad2-d02c-4411-bcd2-d174a7195f47,800%,6100%,5000%
5eb20468-b1b5-4f1f-ae40-816de4ff7819,fd35b4cc-4bf6-4862-a58e-d16473007d77,400%,64300%,9400%
0427e689-d0f5-404f-96b8-0c42d27ba518,030ff542-d5f3-4387-9654-90ae0e38702c,500%,91300%,3200%
209d439a-14ac-4975-bb2f-5e39c09c0e8f,9d7863e9-24aa-49b8-bebd-66f55ef57c4c,1000%,6800%,4000%
16082306-4656-4c84-9fa9-8b3e57ef426a,885baf54-a6e2-420c-b70c-dd86db95565f,600%,25900%,400%
02e5d28e-b036-4953-81c6-6e6e2cea3790,b75932b6-d9a8-48cc-adc0-7f30c6fc1b50,1000%,61200%,8500%
3fbc85aa-762f-4d97-a739-410e936eac5a,cc76fa80-21a1-4e86-a87b-42794cb85a1b,100%,81600%,5700%
fe86e6aa-97cb-44c6-9dd1-9e451116b51d,293f3fe1-ea92-41aa-a978-acfceeae4548,100%,69700%,6900%
3c570384-d3c0-4b92-a47e-2aaf51e3b8c0,1759be76-c642-4525-b04d-075e4163c79e,1000%,35200%,9600%
438f66cf-6baa-4dbb-8cc6-605478e26860,7c36545c-dedc-4428-a5c0-74033a7ff63b,700%,79600%,9700%
016e1e5f-cfec-432a-b7bf-f8f366fd7446,22fdf945-a880-4e03-aabc-35e691521ddd,500%,16300%,2600%
7c379358-042e-4773-860d-07cf16e98e86,af0e439e-6531-4e5a-9e59-3282652551cb,100%,79300%,3600%
4aa13e88-2dba-486f-94d0-62a518b2582b,8ac662f1-b548-4c12-be52-b086a72bef37,900%,61900%,1700%
fd804fdb-d8ea-4525-ae31-d66e688ba590,9bb96185-938a-4341-8f91-a53b784f9a7a,800%,30800%,5200%
b065a9a1-2806-4f1d-99ef-6c7e581da322,6533ed7b-c4f9-4d13-910d-03f7d2621762,400%,57000%,9100%
892f7c92-b4f1-49c1-93fd-e2d6beaeb287,107f04c9-16a4-466b-a3e4-2017e0288d37,900%,48700%,4000%
bf232559-37c4-4d4d-a3e1-d3a5dde291ac,0e57a07e-2df4-4bbe-94b4-96e5893a657a,800%,69800%,7700%
1ad308c1-e9c9-4d7b-a96f-8c6e3eb929aa,9b29140e-246a-47aa-af80-f6b80b3fca47,100%,32600%,3900%
89f9ffa1-50a9-4f96-87aa-1a6ebdaa714e,37cc1e52-274c-4fd2-bc0e-d0506c57973b,800%,38600%,0%
34d2480d-f78a-41cc-9254-52f37d1e16ff,ac41b97c-e7b7-4b05-a1e7-c06cc3d6f832,900%,6500%,6700%
d6c78ab8-368e-441f-86e7-b5981cb2d022,ab15db7b-7776-4d2b-89c7-e01275014318,500%,64700%,9300%
df2cf8f0-f7a9-4768-ad67-963e42deec5d,41d478e6-2798-4a05-b36f-8b12a5e3acc3,300%,47600%,2600%
c83eda70-d7a7-4cf7-b218-3c458baca75a,0629219f-2176-40d7-8765-4aa1024cf4ac,200%,58200%,4900%
87102abd-f143-42b9-a28e-f26475188034,9d153af4-3206-47bf-b669-8672efb8978d,600%,56500%,3100%
3a02f361-4eca-41a9-b360-a18d7b279a73,a60615bb-310c-4347-9db3-a0f1ab966dcf,600%,46500%,5300%
5049a08f-dfa3-4b41-81ed-e23836654d50,8370384f-6261-4b0f-9885-f5a64b04a49a,500%,70600%,1900%
d84176c2-1b64-41f9-8d03-99ca1ab425f1,1a8ad046-e718-4abc-9fcb-b9c704a42951,300%,32600%,6100%
b331cdd5-4bc7-429c-97a3-9f9fef694298,c036f403-eb0e-4426-ac9a-2f6bffbf3b10,200%,5400%,8000%
19705fdb-179f-4773-8bcf-8a07185562ac,c301f866-b333-4bf2-ba3c-043849e7ace2,300%,58000%,4700%
6e20c80f-5347-4dc7-b4b9-d56647bcbd39,6d1f98b7-258b-4124-b1ab-f92d9be553d2,900%,73600%,1100%
3f4d44f0-82fb-4d5f-bfc5-8153a2c0c265,6ddc2d05-1a68-4f60-95bd-6544c01d536d,400%,20500%,7200%
cb414207-22ed-4e20-af7a-2117a325e751,f936c999-bcfd-48fa-a24d-5a684e0e1a22,100%,10500%,8400%
3c1aa4a6-6248-4626-9ba6-6ce95756ced6,2a2948a4-1d57-4068-8844-f1c8b41f1699,400%,32000%,4600%
5a9b9c18-7732-431b-9094-8959d8c656c8,71f8b529-64ac-49d9-a3f7-4bb12fd58137,200%,33100%,4600%
46b5bbfc-5bf0-47bc-a986-13420291ba35,e3c8ae5b-97c4-4dc8-83be-814f981d3250,300%,54600%,9600%
f8ecfb65-25fa-4a01-9050-cc85d4860140,7dd6f379-87f8-4762-816d-57f130588ba7,300%,37000%,3400%
0b12a510-a1c6-4575-bfc4-4ea67c44e849,b75932b6-d9a8-48cc-adc0-7f30c6fc1b50,700%,43600%,4400%
5c423e10-1cb6-4424-8695-58fa99cb1bd8,e5bdb329-60d3-4673-8782-1ab101f98187,1000%,25400%,6300%
99ffb7a3-2cfa-4a72-a50d-fec6c00f49e2,1034fbb7-fdce-49e2-9230-98af72d7fa15,900%,30200%,3500%
41df5006-c9aa-4076-aabd-51710469b827,dc15801e-afd1-4831-8ceb-9a96c8ac01ce,700%,7100%,400%
b769c664-6dfe-4584-b453-c98c0ff8db35,227a27e8-1737-45e6-a532-dc56eff6ef0f,900%,97900%,200%
aec40a6f-495f-44a0-b63c-be6edec5952d,f00bcbec-2092-4844-879c-7e8ea52f56f6,400%,91400%,9600%
85a39b71-c30e-4171-ae37-c7e5c44cb5a3,54f7a232-2de5-46a4-a8df-d5e472835ba6,600%,40600%,4000%
57cec258-91d4-4529-9e6b-1c0dfe8ed42b,227f5964-63b2-4923-9a65-73ac9e7e8b39,600%,48600%,3100%
8f895633-8fdd-4fbb-ba1d-eba1fe55d8c4,7dd6f379-87f8-4762-816d-57f130588ba7,300%,68100%,400%
27ecbdea-c31f-491a-bd1f-1dff72571406,0e57a07e-2df4-4bbe-94b4-96e5893a657a,600%,30300%,9900%
e2fb7258-3853-439f-92c6-74578b20fed0,a0f2498d-9e62-4ac0-806a-bdcc11c342ab,600%,1200%,9100%
ff19cb79-a005-481c-ab74-1af39d9db53f,fcb4f1cd-814f-4e80-9b45-ace36c9fe4ab,500%,44900%,6500%
cffc4769-9628-40e2-bdec-5a11aba8ce31,71b615ab-4d03-474a-85f8-20e0f1bc1df2,1000%,21900%,7700%
9220eb9a-575f-4729-9196-82d9036c4ad6,da9276e2-5e2a-4053-bbdd-05a5b9bae08f,1000%,30900%,7700%
0c7a3797-dad9-4f5a-9827-d61c3f378915,d397d091-afee-47fc-a3b8-bfc5662281b1,100%,75100%,9500%
a3441200-f456-4a2c-96b9-02d45792535d,6cb1b592-e711-4419-ace5-a5386cbd4cec,600%,7500%,9200%
3a773ab7-beb1-4287-b575-f0d062aabd8d,a0d5c1fd-a233-49bd-8172-881ad9d3cfce,600%,89200%,2500%
8c82c9f3-1bef-4dcc-b077-9a4d5b289386,2713e7d5-53ea-44d7-a87d-92cb595911b1,1000%,23300%,6800%
af4e4f92-b197-44a0-ab8c-7a76806c6f6c,9e00b8a8-e88a-4fd1-b5fc-eb6b3fec64b9,900%,66900%,6900%
e99f46f0-cd6e-486c-b1cf-ba109125e20c,4aed6c75-60a6-4200-8b6d-a2eb325d4086,700%,39600%,1000%
c6e7e6a1-6083-4dc3-a018-52d0e8541bae,a861f68c-bbdd-47be-885f-511a8312949c,900%,89200%,1800%
4de11ce6-14be-4169-82e8-b614f319c755,6f07f7f3-8592-4696-8878-f18bc5a583cb,100%,200%,900%
0cf4ae11-3f78-49aa-9dc1-7fea1109228c,a9766a03-2fa7-45f7-9441-37bd04afed5f,700%,1600%,5400%
7f651618-325c-4685-8212-5bf58ad51140,377e5882-217f-44b0-820e-ab04ae484ce5,200%,87800%,8200%
e10085ed-9dc9-4794-a6fe-c41e675f2f77,6cb1b592-e711-4419-ace5-a5386cbd4cec,1000%,57300%,1100%
96e48f66-3d89-4428-94fe-963a081faeb6,da9276e2-5e2a-4053-bbdd-05a5b9bae08f,200%,51300%,9600%
fada8484-484f-4b58-a4de-41e9625a0b16,11dc08ec-ef6f-43d0-abaa-414a9c336956,600%,43800%,1400%
0dd87887-1134-4b12-9cd6-07b203392c64,dfed45db-fd8b-433e-a601-c2388530f82d,400%,75800%,2400%
1b720d44-55b8-42b7-820a-240da7267b76,f9617c7b-415e-4d1f-9ea4-84d3978d1d35,600%,65100%,6400%
6234a1f0-c644-4fde-b880-43e4dc729f7d,9887f433-7ed0-4708-b84e-bbcc1625241f,800%,31400%,4400%
279312a8-2c44-4d37-925c-92554a553f66,c72fe6ae-39b5-4761-8869-ba743760b66e,500%,59400%,4300%
72b3338f-b149-46a3-8e36-af6c2525d0b6,1af2fbe8-a147-4257-a9c6-f344605f0d75,300%,49400%,7600%
cbf2463b-50bf-40a8-a663-9cbedb28ebf4,d1426f37-0673-4e5d-8c9a-bb6fe2e5d819,800%,4600%,2200%
e128282e-d4d2-427a-86c5-317be178d771,a4bc60f6-6709-4bdc-b059-189527a96ef1,200%,29000%,6300%
48ed0085-05b3-4c88-a85a-1bd6cfe7cab5,6da7bd1d-2733-4d90-a128-d06fbcfc5fec,400%,22000%,6700%
741c521e-9cf7-45d2-9793-88152db4992e,4aed6c75-60a6-4200-8b6d-a2eb325d4086,600%,37800%,5200%
2d721efc-b665-4f66-b024-3545dcb7c0df,293f3fe1-ea92-41aa-a978-acfceeae4548,100%,82900%,200%
73559b8a-6b80-4eb6-9ba0-529aed329d00,f936c999-bcfd-48fa-a24d-5a684e0e1a22,900%,59500%,3300%
e80fc0e2-6fc0-45e1-a050-6d8b5c235c6e,fdab073c-65aa-4b4d-9703-3ec61b713ab2,200%,56300%,4200%
161b6fb2-451c-4695-bf6c-7744d3c527d9,7440a0ac-5047-4678-9454-2164e8af1dd9,500%,65200%,6700%
3a50a0b5-d172-42fe-82cd-d2d03bd1dfd1,c17e74ee-6ef5-4fda-9f3f-f93fb958a541,100%,23100%,7000%
b3af53d9-4f0e-4b83-873d-a08d3ee34bda,5e10e2db-4dad-4c6b-9967-d8497939a268,1000%,38200%,1800%
ebb3d77d-3ce3-43f5-84a5-4e89b94b93b8,08a52da1-35f5-405d-bee7-24451b97f3af,100%,88500%,7300%
85c028d6-3281-4e11-945a-3b05036bc90b,0cf943d7-9207-434c-ae3e-f4b305b90e6e,900%,46400%,5000%
c4447e5d-34cd-4ebb-9b0d-499bd4779ba2,e04c5c09-cd08-46d0-b44b-49bc4bcb528c,100%,55500%,6100%
c51d2fc7-938d-4125-8240-2aca14b093a1,7809f5c4-72a8-40e6-b484-236086c3c600,400%,77500%,7500%
fb911e4c-bed9-47ff-8450-256eaca5ff36,7ce25ace-94fb-4b67-9b2d-2622c7c33d12,800%,6100%,3800%
39f277ad-dc52-4ffe-9190-c26b614474cf,ca33935c-6a1d-49c9-9f4b-6f2de7979df0,700%,10200%,600%
1fff38bc-16ea-4eaf-8401-d81951271694,8370384f-6261-4b0f-9885-f5a64b04a49a,800%,82200%,6800%
97bbc92a-3a58-4300-abf9-9e262c251001,da2006f5-114a-449c-b625-251a406a7b99,100%,67900%,4800%
a972b34d-af6e-42f3-8708-d52ead0a772d,78b2d049-d84b-4974-8b4b-19f6cebbb290,400%,19400%,2000%
31890007-d92a-48fa-95ea-3156b2820f83,0b42e5af-2113-4356-9ec8-60087b32f3cd,900%,58400%,2900%
7c2279c5-163b-4107-913b-46dfad638953,2f8aa6ee-ad7b-4e4a-b300-f4a35647665d,500%,7600%,6700%
84213943-f6dc-4d03-b09a-0006d88ea0be,da9eb433-ddd9-4b0e-bbd0-bc1be1128ed1,400%,72600%,8700%
7f912e21-a24a-4f18-93e2-2d5b164fa56a,71b615ab-4d03-474a-85f8-20e0f1bc1df2,300%,78300%,1600%
8ea23cb3-4d09-4feb-bc9a-4be7f33e3b7f,565f0a41-9c04-4079-8499-37da3582c35a,300%,43000%,5000%
5c423e10-1cb6-4424-8695-58fa99cb1bd8,227f5964-63b2-4923-9a65-73ac9e7e8b39,700%,84000%,4400%
150ba29b-e52c-4a5b-a0a2-ab018e0f3e35,e0fbcaff-836e-4bfe-8215-c42d9c5c65d7,100%,15800%,1600%
004cee1f-cf4b-4f90-a54d-68a3a2f85174,53a9f101-f661-4ac5-beeb-ebf03b07b81d,100%,73100%,2400%
838097df-fc71-47fb-9903-352252623165,57893364-125e-4c30-82c6-ad91a0fed65b,400%,43900%,6900%
fe9b9907-8973-46e9-9df3-e04db4187e36,f8347966-ddfd-4cb1-acfa-6e41483150ba,100%,31600%,300%
90f6d053-d98f-4d75-aa83-5003f812a20f,e1d6b9c3-f542-474a-95c9-ea7d5e2f123f,300%,26500%,2400%
1d7db68b-e9a9-4770-80b4-2be2458dfd7f,f6f8e008-7677-4755-8030-a8227ae3e7ea,1000%,90300%,9100%
a07dfdd6-5aff-4e22-b5e1-a88657de61a6,30bb25e4-84ce-45bc-b682-d5216503ae80,400%,21600%,7200%
03047bae-066e-41b2-8571-a0555acf7b08,22fdf945-a880-4e03-aabc-35e691521ddd,300%,39900%,3700%
af2ae9b3-1c87-4e8d-8954-d7f10fd96394,565f0a41-9c04-4079-8499-37da3582c35a,900%,71500%,4200%
3dd54837-ae6b-4ab3-9975-4b4be3e0a765,6a0182af-8efc-46e7-a54b-bbca1aabedc8,800%,96000%,3000%
00c49830-b03e-438c-8834-ee9ec6919322,97116bff-778f-469f-bf65-f4b40f694fe9,100%,56500%,5700%
c39d4753-fc62-4142-a52f-277497f7df3c,0d5eb025-1830-4bc1-9783-ea5680bf774b,1000%,70300%,300%
838a6780-a4c2-4e68-8e02-cff2ca2abbfd,afb7853f-adcb-423e-bc24-9776c3a4c25d,800%,59600%,3400%
bc5ea8e1-0a95-4104-98cb-c3749c997204,ad81aa1e-b1d6-4bc9-9c2e-64554301f613,200%,10300%,900%
3eef6f2d-b3b5-4f9b-85fa-bda3954ae3ad,a857f89a-2041-4789-aabb-1d7929230b94,800%,75800%,4700%
20a7cefe-639a-4448-ba5f-ddd9a90e7074,142d4818-4937-426b-8e6d-db57c4c63c40,100%,78200%,4400%
aa6cfc31-ed34-46aa-b402-e461470ccc39,a9766a03-2fa7-45f7-9441-37bd04afed5f,300%,50500%,8800%
6aee5a85-917d-431c-a5a3-d9a0730713a4,9e00b8a8-e88a-4fd1-b5fc-eb6b3fec64b9,200%,64200%,200%
a6c88774-6728-4b63-aea5-4137737eea9d,0fd54576-f933-4c77-8c7e-d5d482ff2e4e,800%,35600%,600%
83f57630-8e66-4dbf-85ad-0f525b97ee4a,890fe14c-925f-417e-8100-3962a83656d9,600%,28000%,7100%
5a31fb8f-ec63-4c95-8bef-c0b2391d19c3,e1d6b9c3-f542-474a-95c9-ea7d5e2f123f,700%,95400%,7700%
c3645802-3fe9-44b3-9a71-8d07940ca06e,227a27e8-1737-45e6-a532-dc56eff6ef0f,300%,32900%,6900%
d2700158-ce9b-4650-bc2a-6667c2160ae9,abe02cbf-d47f-43de-8f76-413493e936ad,500%,9500%,5900%
26919352-e529-4039-9621-61b21c8a8efc,e21c411d-0adc-46d8-a262-58ed85b65298,500%,47400%,8600%
eb7a67b3-651c-47af-ae36-a6eb168751db,f00bcbec-2092-4844-879c-7e8ea52f56f6,200%,93100%,5800%
9fedda96-5155-4b2e-a687-4c03bebfe63c,08794c01-b9d4-4d01-a486-9fa78e1a0929,1000%,72900%,8700%
7025833c-0218-46f2-ac8a-978a6107afb3,d0231324-5b43-477e-94ee-b2799bffbccb,400%,11300%,5800%
cf672c76-9cbf-464d-86b0-db1fd21d5085,9b29140e-246a-47aa-af80-f6b80b3fca47,900%,56800%,6200%
9ef8347a-4d04-40c4-8c0b-443063831286,ffae20c3-cc92-4953-a2ea-711fbe9b70e5,200%,69900%,1500%
7b43b213-7dd2-4e55-a615-7a902fb16263,855a6964-4ca5-4696-905f-014abe1dc14c,1000%,3100%,4500%
258dea4d-e827-425f-8843-815fd629de56,a6e1bfdd-604b-4632-b6a1-123863a3fce1,800%,57100%,6800%
c00fc514-2010-4e99-b925-901ac40a1f64,7c36545c-dedc-4428-a5c0-74033a7ff63b,1000%,14800%,9100%
9a2c066d-cfa5-4ca5-a791-244b5cd211d4,89f38b6c-fc6b-4bd3-9af1-86adabda23a0,200%,74200%,8600%
99ed4896-332e-4aaf-96c5-64b0ef31d914,4e05a563-b887-48d1-b7ea-8a884851b047,400%,93800%,9700%
bbf997af-530a-4a8b-9007-689d2e194b91,a4048a9a-9136-437f-a2d4-d85c88388639,400%,36000%,8400%
0deae9eb-6a5a-44ba-b758-e3dbe6cd54b5,b9d4c4b1-d499-4469-a1ae-219c9d587044,600%,57600%,6700%
fdcd5a7a-ed34-41e5-b641-c31d3fd35405,1a8ad046-e718-4abc-9fcb-b9c704a42951,600%,5200%,2800%
c07e82ac-2568-42a6-a879-ded81e94b9aa,ddd1be86-d3d8-4773-a0d8-66de901f7d85,800%,71200%,5100%
05959628-ae6b-4b98-b909-ac6b9b366bf8,4bb18ef6-0b32-4838-b881-2f5fa0038800,200%,50800%,4400%
81d8aec9-9f52-4753-b2d0-adc0a1e37bbc,37e9314d-3051-4848-aad9-acba1d43ac76,500%,16000%,9900%
8460c09b-0461-4b68-8e60-208e6ef9e9c6,145239de-d250-4d51-b078-eaa3090c0db7,800%,19400%,1400%
08fa60b9-cf6c-4bf0-ad02-c8dbb9be3878,ac41b97c-e7b7-4b05-a1e7-c06cc3d6f832,900%,3700%,500%
c5ceb4ef-75fc-498c-8459-df041b322329,c87bec59-4106-4fa2-b666-9eede116a80b,800%,14000%,1900%
a9fc5ad7-3d22-49ac-9c81-25f9e5897a2a,d79d1b95-ecdf-4810-aea0-45e9bd10627d,400%,55300%,1100%
d2ff7b4d-927d-459e-85dd-e13ef8c3ddd2,4c206d02-ee59-458d-a36e-5ebda9552a3e,700%,91900%,5400%
90c00007-19b9-47b7-b6bf-445fa9160040,46c2e05c-1974-4783-90b9-a5b3885ce53e,400%,45100%,6100%
b69b8eb8-32a0-46fb-9c84-73c7dd29e501,8f2e0458-e88c-43ab-956e-21de8e411f6a,700%,38500%,7800%
17395c80-59f3-4768-ae94-d69e9f12e211,02c7c358-da33-4586-8e32-5e459b7394fc,300%,21300%,8100%
aa75ec1c-9102-4bcd-bc58-d84492e0d7b0,8370384f-6261-4b0f-9885-f5a64b04a49a,300%,23400%,9500%
adeff341-9090-4936-8617-82b81e93308b,e4c3f640-fa46-4510-8f45-32df79fcaec4,600%,89000%,3100%
5d129ec9-e372-4e83-86a2-15d40efaf3c3,e1607546-600e-4c73-9860-ca3a41bd28c5,900%,41800%,8400%
eeb63911-b0e2-49dc-93b2-72c471c92c7a,2091292a-fe60-4390-8223-266c018b3ebe,600%,25800%,3600%
32f842a6-a78a-46ff-bfa5-f07ae468de8d,ba645ca9-070f-4db7-b4b9-24cc874b9316,100%,68600%,2500%
3e6282d7-dbfc-4de5-bc31-52cc0d62ff33,3c40255d-9a22-4630-b0a6-3e91eb6575a5,700%,39200%,1300%
7c379358-042e-4773-860d-07cf16e98e86,1af2fbe8-a147-4257-a9c6-f344605f0d75,900%,58400%,7700%
037c030b-6be8-4644-912b-5723350edfa1,30354d6b-b511-4120-8e62-7eb74772fb3e,900%,76900%,100%
b18af6a3-021d-4e90-bb27-63d29f5d0560,68a35959-4a8d-4b15-b9d1-728acfd859b2,800%,21500%,2300%
bf8dcdee-692a-4ace-8096-88381b10ed15,83ba046e-21b2-4567-a174-d6258471e18c,800%,55600%,1700%
5771bdbd-bb05-42ac-aa24-541e735c9138,a857f89a-2041-4789-aabb-1d7929230b94,400%,52000%,1700%
382c25da-6beb-4ec5-8074-78cff5a70b6a,f99fb6d2-3e77-40fa-8252-daa45b49524e,800%,38300%,2800%
5772214b-cc9d-4306-bf85-8b3779307ce3,d6565927-c31b-483d-ac45-b350956423dd,200%,10600%,4700%
0d9c2460-fd74-4af1-ad8b-39e5e724a9c7,9039684c-e13a-4d84-ad88-25f63dd156af,700%,18800%,6000%
2147f2f8-fc14-4826-9372-646513a51612,2d7ae403-9aca-474f-a165-d3c9116b22df,100%,36800%,8600%
c29967e9-8595-4ec0-a6d4-8387523d4944,712f7bc1-3dca-4f98-8f18-bf78e260f36e,900%,12700%,1000%
ce61978d-c1aa-4646-ba36-f23a90e03ebd,1034fbb7-fdce-49e2-9230-98af72d7fa15,900%,38700%,3500%
06eac044-e4af-45da-90bc-d0c6f2d9cf49,5bbdce93-9e4c-4aab-a0c6-187dcd0db8fe,100%,59000%,4800%
628d4056-77cf-4a22-85c2-f51cadcabc3b,b799e620-db36-4563-9908-743a039f5bcb,600%,32800%,8300%
6065ce0a-a5a3-4852-ae74-de9707b0c814,ddd1be86-d3d8-4773-a0d8-66de901f7d85,500%,62100%,4400%
8ea2d58b-101c-4268-b406-d1d9f05f15a0,ffae20c3-cc92-4953-a2ea-711fbe9b70e5,300%,32000%,6400%
e4839294-a938-4026-9e13-7b5baf94a204,078a229e-434f-4036-8445-a8b26bfdf887,200%,93200%,7700%
27d14077-881d-4bd1-81b0-be2825dd9313,da9276e2-5e2a-4053-bbdd-05a5b9bae08f,1000%,68500%,9800%
7d7e0eb2-77fb-4a79-add9-8dde84b166c7,6be1b163-c631-4ba9-88ee-4cdec9ebba04,1000%,83000%,7100%
16e804f8-f8ab-44ff-b269-b5e50893306e,a2348479-f86b-4bcc-8b81-179cd722c6f2,200%,26400%,6900%
cde721c1-019b-4876-b828-c680493b2d56,95b941ed-d507-4203-874a-f2da0a6fc3af,400%,87500%,3400%
12478d59-e0ed-485c-b111-0db08b31a69c,af3cb2ac-3bc3-4622-a007-8992fda05ba6,200%,77300%,9200%
1490dbff-1917-4ab6-b829-9787a9b10275,107f04c9-16a4-466b-a3e4-2017e0288d37,900%,90300%,1400%
5539a5aa-3426-4591-b7ff-883d24fdf6ab,04d0f4ba-ccde-47d9-b846-ad470b5048fc,600%,55300%,700%
f9f000cb-34b1-4acb-a312-5c0288e024b3,2aa28375-c563-41b5-aa33-8e2c2e0f4db9,600%,19000%,5100%
9a869773-752d-48f5-ba5a-155cf6af55fb,855a6964-4ca5-4696-905f-014abe1dc14c,700%,19900%,9900%
c0f49860-b5b1-4890-9a96-a9ffb856a6ff,a527a825-f6d3-4fc4-8876-1c3a3d7b95de,500%,40700%,2700%
5db15716-6c16-4e22-a4b0-3e8ab0316f59,2827710f-0130-4156-8d19-6b3a3cfbbf98,100%,69700%,3800%
39cf10ab-8fcc-47a0-9e90-21e44e9fa8ba,b8a25bfc-ec75-42ad-8979-50581b4e4c7c,700%,65700%,400%
85d10d90-9903-4c3a-8a3a-6e9ea371fd8c,a56657aa-5438-46cd-9192-b1b0ef727b7a,600%,19000%,9600%
b0b8f6ab-d2ec-4f3b-87a6-9c4db4d39856,7319949a-95d6-4a41-aff1-cbb1599644ea,500%,90200%,6700%
2ee70419-2415-428b-8493-90362b5d49ac,1da81cda-9793-4527-b561-5db0cfd9608a,300%,12800%,7700%
62650eaa-ac2b-47b3-ad46-6c6eb961234f,54f7a232-2de5-46a4-a8df-d5e472835ba6,700%,9700%,2200%
ec536321-99a0-4ac9-8562-b03ef7814f5b,f0f8fa16-6143-4873-9c42-0d01ca73c906,800%,52100%,9200%
5462115c-89f3-4717-af1b-486825f8f4d7,e7578a1a-dff1-4275-b5a0-349a6f4d9b65,500%,28400%,8400%
c50824a7-e4f1-4b10-a13e-16c9cfc320c8,ab15db7b-7776-4d2b-89c7-e01275014318,400%,7200%,8700%
48b1fe6a-5fb2-4b2a-8e2b-8192ffa19477,0bd75e21-572c-4943-9c5a-2108036fb08d,100%,91200%,4900%
5c311fbf-05d5-4c59-bf74-2b64d4b6adb2,c938e0de-cb6b-4929-87c6-ec1fa6fb76a6,1000%,30700%,3900%
2d0e94de-587d-49a2-a4fa-105f3d8723a5,04d0f4ba-ccde-47d9-b846-ad470b5048fc,200%,55600%,2900%
08b9f17d-6e75-4af6-9ffe-171823a0ba28,5ce45c56-c737-49fa-9208-907f845076be,600%,64300%,1400%
0d252be1-39cd-49c7-ad9e-8e21452b4fc7,d6565927-c31b-483d-ac45-b350956423dd,100%,20800%,1000%
cd8379af-233c-4e85-b22b-a75898893e9b,1dbc4abf-fe1f-44f1-be35-d63dd56e8261,800%,73700%,5400%
4a8da33d-6d59-4685-9b8d-4e0cef2613e2,980eb7e1-d93f-4f5c-af94-07dafca5abac,400%,25000%,3400%
f9a04d69-bf08-4be8-ac5b-6dfbb09bc686,8aba364b-ddfa-4752-9fb9-c4498728919a,900%,68400%,1000%
3c30e82b-8948-4a4b-b4b6-1010db8529c8,5ac10d67-2d4a-43f6-a472-062092ae814a,400%,65200%,9200%
ce5a7557-5884-4461-b714-0831890b5f9f,e49852cc-b9c2-421c-973b-3719246097c4,400%,600%,6600%
9bb066b6-fac1-44d1-a3c4-951ca0186969,9e32df56-6887-4aa1-8d80-9de92609d0ca,500%,70600%,8000%
61c1b46e-05ff-4291-9035-b4024db8c045,be92dd3a-fc10-419c-ac99-1cfa346661af,200%,2200%,4000%
2f7375d9-5d09-450f-94e2-cc856335fa9f,4419f509-26c0-439b-b8b9-3d73fe8fedda,300%,66200%,600%
